CustomerID,ChurnStatus,ChurnReason
C4757,Active,Service Quality
C4758,Active,Pricing
C4759,Active,Other
C4760,Active,Other
C4761,Active,Competitor
C4762,Active,Competitor
C4763,Churned,Other
C4764,Active,Competitor
C4765,Active,Pricing
C4766,Active,Competitor
C4767,Active,Service Quality
C4768,Active,Service Quality
C4769,Active,Service Quality
C4770,Active,Other
C4771,Active,Other
C4772,Active,Competitor
C4773,Active,Other
C4774,Active,Service Quality
C4775,Churned,Service Quality
C4776,Active,Service Quality
C4777,Churned,Pricing
C4778,Active,Competitor
C4779,Active,Other
C4780,Churned,Other
C4781,Active,Other
C4782,Active,Service Quality
C4783,Active,Service Quality
C4784,Active,Competitor
C4785,Active,Other
C4786,Active,Pricing
C4787,Churned,Service Quality
C4788,Active,Competitor
C4789,Active,Pricing
C4790,Active,Service Quality
C4791,Active,Other
C4792,Active,Service Quality
C4793,Active,Competitor
C4794,Active,Service Quality
C4795,Active,Pricing
C4796,Active,Service Quality
C4797,Active,Pricing
C4798,Active,Other
C4799,Active,Service Quality
C4800,Churned,Competitor
C4801,Churned,Pricing
C4802,Churned,Service Quality
C4803,Active,Pricing
C4804,Churned,Competitor
C4805,Active,Competitor
C4806,Active,Competitor
C4807,Active,Pricing
C4808,Active,Service Quality
C4809,Active,Competitor
C4810,Churned,Competitor
C4811,Active,Competitor
C4812,Active,Competitor
C4813,Active,Other
C4814,Active,Other
C4815,Churned,Competitor
C4816,Active,Service Quality
C4817,Active,Pricing
C4818,Active,Other
C4819,Active,Other
C4820,Active,Pricing
C4821,Active,Service Quality
C4822,Churned,Service Quality
C4823,Churned,Other
C4824,Active,Competitor
C4825,Active,Competitor
C4826,Churned,Other
C4827,Active,Competitor
C4828,Active,Pricing
C4829,Churned,Pricing
C4830,Active,Service Quality
C4831,Active,Service Quality
C4832,Churned,Competitor
C4833,Active,Service Quality
C4834,Active,Pricing
C4835,Active,Pricing
C4836,Churned,Pricing
C4837,Churned,Competitor
C4838,Active,Other
C4839,Active,Service Quality
C4840,Active,Other
C4841,Active,Competitor
C4842,Active,Pricing
C4843,Active,Pricing
C4844,Active,Service Quality
C4845,Active,Service Quality
C4846,Active,Competitor
C4847,Churned,Other
C4848,Active,Other
C4849,Active,Other
C4850,Active,Other
C4851,Active,Service Quality
C4852,Active,Competitor
C4853,Active,Service Quality
C4854,Active,Other
C4855,Active,Pricing
C4856,Active,Other
C4857,Active,Other
C4858,Churned,Service Quality
C4859,Churned,Other
C4860,Active,Pricing
C4861,Active,Pricing
C4862,Active,Other
C4863,Active,Competitor
C4864,Active,Service Quality
C4865,Active,Pricing
C4866,Active,Service Quality
C4867,Active,Other
C4868,Active,Competitor
C4869,Active,Pricing
C4870,Active,Pricing
C4871,Churned,Service Quality
C4872,Active,Competitor
C4873,Active,Other
C4874,Active,Competitor
C4875,Active,Pricing
C4876,Churned,Other
C4877,Active,Pricing
C4878,Active,Other
C4879,Active,Competitor
C4880,Active,Pricing
C4881,Active,Pricing
C4882,Churned,Other
C4883,Active,Pricing
C4884,Active,Pricing
C4885,Active,Service Quality
C4886,Active,Service Quality
C4887,Active,Service Quality
C4888,Active,Service Quality
C4889,Active,Pricing
C4890,Active,Competitor
C4891,Active,Service Quality
C4892,Churned,Pricing
C4893,Active,Other
C4894,Active,Competitor
C4895,Active,Service Quality
C4896,Churned,Competitor
C4897,Active,Service Quality
C4898,Churned,Competitor
C4899,Active,Competitor
C4900,Active,Other
C4901,Active,Other
C4902,Active,Pricing
C4903,Active,Pricing
C4904,Active,Other
C4905,Active,Other
C4906,Active,Pricing
C4907,Active,Other
C4908,Churned,Service Quality
C4909,Active,Other
C4910,Active,Service Quality
C4911,Active,Service Quality
C4912,Active,Pricing
C4913,Active,Service Quality
C4914,Active,Other
C4915,Active,Pricing
C4916,Active,Service Quality
C4917,Churned,Service Quality
C4918,Churned,Other
C4919,Active,Competitor
C4920,Active,Competitor
C4921,Active,Other
C4922,Active,Pricing
C4923,Active,Other
C4924,Active,Service Quality
C4925,Active,Other
C4926,Active,Pricing
C4927,Active,Competitor
C4928,Active,Pricing
C4929,Active,Competitor
C4930,Active,Service Quality
C4931,Active,Competitor
C4932,Active,Pricing
C4933,Active,Other
C4934,Active,Pricing
C4935,Active,Other
C4936,Active,Service Quality
C4937,Active,Other
C4938,Churned,Other
C4939,Active,Pricing
C4940,Active,Other
C4941,Active,Competitor
C4942,Churned,Other
C4943,Active,Competitor
C4944,Active,Service Quality
C4945,Active,Pricing
C4946,Active,Competitor
C4947,Active,Service Quality
C4948,Active,Pricing
C4949,Churned,Pricing
C4950,Active,Pricing
C4951,Churned,Pricing
C4952,Active,Pricing
C4953,Active,Service Quality
C4954,Active,Other
C4955,Active,Pricing
C4956,Active,Competitor
C4957,Churned,Competitor
C4958,Active,Service Quality
C4959,Active,Competitor
C4960,Churned,Other
C4961,Active,Other
C4962,Active,Pricing
C4963,Churned,Competitor
C4964,Churned,Other
C4965,Active,Pricing
C4966,Active,Service Quality
C4967,Churned,Other
C4968,Churned,Service Quality
C4969,Churned,Pricing
C4970,Churned,Competitor
C4971,Active,Service Quality
C4972,Churned,Other
C4973,Active,Competitor
C4974,Active,Pricing
C4975,Active,Pricing
C4976,Active,Other
C4977,Active,Other
C4978,Active,Pricing
C4979,Active,Pricing
C4980,Churned,Other
C4981,Active,Other
C4982,Active,Pricing
C4983,Active,Pricing
C4984,Active,Pricing
C4985,Active,Competitor
C4986,Churned,Service Quality
C4987,Active,Other
C4988,Active,Other
C4989,Active,Other
C4990,Active,Competitor
C4991,Active,Competitor
C4992,Active,Pricing
C4993,Active,Other
C4994,Active,Pricing
C4995,Churned,Competitor
C4996,Churned,Service Quality
C4997,Active,Competitor
C4998,Active,Other
C4999,Churned,Service Quality
C5000,Churned,Service Quality
