CustomerID,Age,Gender,Income
C4743,59,Female,103385
C4744,48,Male,99819
C4745,36,Male,71036
C4746,46,Female,131050
C4747,31,Female,88578
C4748,60,Female,87954
C4749,22,Other,74819
C4750,51,Other,90063
C4751,68,Male,127803
C4752,44,Female,140134
C4753,39,Female,82053
C4754,38,Male,97950
C4755,35,Male,123802
C4756,44,Other,94432
C4757,67,Male,114364
C4758,18,Female,124919
C4759,59,Male,115623
C4760,27,Male,85309
C4761,18,Male,116705
C4762,51,Female,102504
C4763,27,Male,76456
C4764,56,Female,73128
C4765,52,Other,48948
C4766,23,Female,110764
C4767,65,Female,79817
C4768,19,Female,69373
C4769,31,Other,143043
C4770,30,Other,32246
C4771,60,Other,40158
C4772,66,Female,91138
C4773,38,Female,78656
C4774,52,Male,70483
C4775,38,Other,137158
C4776,31,Other,107535
C4777,54,Female,93739
C4778,23,Other,120866
C4779,54,Male,88629
C4780,66,Female,126475
C4781,23,Female,107152
C4782,66,Other,131357
C4783,39,Other,135929
C4784,42,Other,106553
C4785,24,Other,126571
C4786,42,Male,144684
C4787,65,Male,76056
C4788,60,Female,109631
C4789,27,Female,96310
C4790,25,Male,116845
C4791,68,Other,52590
C4792,52,Female,113463
C4793,56,Other,118636
C4794,50,Male,146987
C4795,41,Female,147158
C4796,43,Other,66025
C4797,29,Female,106276
C4798,67,Other,122620
C4799,19,Female,106252
C4800,56,Male,41575
C4801,66,Male,123169
C4802,26,Male,85211
C4803,60,Male,134976
C4804,58,Male,95342
C4805,59,Other,116411
C4806,41,Male,94698
C4807,27,Other,73506
C4808,63,Male,125290
C4809,40,Male,33760
C4810,65,Female,39451
C4811,35,Male,147304
C4812,47,Male,144398
C4813,51,Other,33324
C4814,69,Female,40412
C4815,59,Male,106277
C4816,25,Other,115045
C4817,56,Female,71479
C4818,21,Male,37763
C4819,22,Other,93747
C4820,49,Male,135181
C4821,43,Other,134788
C4822,63,Other,108170
C4823,52,Other,34739
C4824,48,Other,126178
C4825,21,Female,49132
C4826,39,Female,51944
C4827,51,Male,130629
C4828,60,Male,79403
C4829,18,Other,117156
C4830,27,Male,57154
C4831,69,Male,89561
C4832,18,Other,33336
C4833,34,Male,41234
C4834,50,Male,68067
C4835,66,Male,74508
C4836,46,Male,104071
C4837,37,Male,148605
C4838,64,Male,96117
C4839,33,Female,149344
C4840,23,Female,112015
C4841,65,Other,99629
C4842,52,Female,66179
C4843,32,Other,85135
C4844,45,Male,130962
C4845,51,Male,137377
C4846,27,Female,135262
C4847,67,Other,117907
C4848,46,Male,141306
C4849,40,Other,140833
C4850,66,Male,97020
C4851,41,Other,53655
C4852,45,Other,110087
C4853,41,Other,60099
C4854,30,Female,122869
C4855,68,Female,101565
C4856,38,Female,136363
C4857,58,Other,30419
C4858,46,Female,81585
C4859,58,Male,52518
C4860,50,Other,131662
C4861,30,Other,86589
C4862,31,Male,59035
C4863,24,Male,134457
C4864,22,Other,89350
C4865,18,Other,44089
C4866,46,Male,41845
C4867,27,Other,135060
C4868,36,Male,93879
C4869,52,Other,67511
C4870,23,Male,110517
C4871,47,Female,90970
C4872,37,Other,130687
C4873,58,Female,96023
C4874,39,Male,103127
C4875,64,Male,101480
C4876,63,Male,70101
C4877,64,Male,100234
C4878,27,Male,127085
C4879,24,Other,42196
C4880,22,Other,131046
C4881,26,Male,52043
C4882,41,Female,131564
C4883,21,Male,53450
C4884,25,Female,134953
C4885,68,Female,103781
C4886,69,Female,76360
C4887,46,Other,130285
C4888,26,Female,149572
C4889,38,Other,71164
C4890,31,Male,65969
C4891,43,Female,115225
C4892,36,Other,143375
C4893,40,Male,96974
C4894,48,Male,85040
C4895,35,Other,143030
C4896,68,Female,67269
C4897,57,Other,76659
C4898,50,Female,92175
C4899,38,Female,70860
C4900,45,Other,139745
C4901,48,Other,137484
C4902,31,Other,56286
C4903,46,Other,57871
C4904,64,Female,74000
C4905,23,Other,94009
C4906,36,Male,117309
C4907,62,Male,99802
C4908,63,Male,96054
C4909,37,Female,85113
C4910,30,Male,102746
C4911,64,Other,96092
C4912,39,Female,88373
C4913,42,Female,93486
C4914,46,Male,75372
C4915,40,Other,53174
C4916,47,Female,33209
C4917,35,Other,125008
C4918,27,Male,118705
C4919,42,Male,54082
C4920,49,Female,93581
C4921,58,Male,47570
C4922,42,Other,48523
C4923,62,Male,44746
C4924,47,Male,110381
C4925,42,Other,121824
C4926,44,Female,30752
C4927,39,Female,82957
C4928,24,Male,52329
C4929,65,Other,118102
C4930,50,Male,96334
C4931,25,Female,71083
C4932,20,Female,48561
C4933,24,Female,46354
C4934,28,Other,40728
C4935,48,Male,109863
C4936,42,Other,117216
C4937,62,Other,62984
C4938,58,Other,65508
C4939,23,Female,119311
C4940,34,Other,50380
C4941,66,Other,122017
C4942,39,Female,103955
C4943,62,Male,94736
C4944,50,Other,113630
C4945,32,Other,111218
C4946,36,Female,58920
C4947,53,Male,77878
C4948,38,Other,148428
C4949,35,Other,113988
C4950,52,Male,112919
C4951,63,Other,30888
C4952,23,Female,113128
C4953,21,Male,65325
C4954,47,Other,83293
C4955,45,Male,121111
C4956,55,Female,83719
C4957,52,Male,135321
C4958,46,Other,99393
C4959,30,Female,125500
C4960,25,Female,53242
C4961,37,Other,95702
C4962,28,Female,112027
C4963,56,Female,87305
C4964,26,Male,58617
C4965,39,Other,105136
C4966,41,Female,51723
C4967,27,Male,113096
C4968,36,Other,137608
C4969,44,Male,35368
C4970,44,Other,123105
C4971,33,Female,143438
C4972,44,Female,132195
C4973,18,Male,141972
C4974,41,Male,140196
C4975,59,Other,140783
C4976,23,Other,143778
C4977,47,Other,43071
C4978,33,Other,91626
C4979,43,Other,106769
C4980,67,Female,89243
C4981,24,Female,49152
C4982,49,Male,106852
C4983,53,Other,128482
C4984,38,Female,40889
C4985,33,Other,141517
C4986,46,Male,137571
C4987,55,Female,106715
C4988,65,Other,76900
C4989,61,Other,61580
C4990,24,Female,116937
C4991,61,Female,125175
C4992,66,Other,107454
C4993,60,Other,41838
C4994,47,Other,81068
C4995,56,Male,129241
C4996,24,Other,48766
C4997,32,Female,42521
C4998,34,Male,37141
C4999,45,Female,73160
C5000,43,Other,116709
